T_ang,A_ang,E_ang,Out_ang,T_vel,A_vel,E_vel,P_vel,I_vel,D_vel,M1,M2,M3,M4
20,25.46,-5.46,-10.91,-10.91,-8.62,-2.3,-0.23,826.95,-0.06,150,563,563,150
20,24.73,-4.73,-9.45,-9.45,-4.92,-4.53,-0.45,825.48,-0.09,150,562,562,150
20,24.4,-4.4,-8.79,-8.79,-0.22,-8.57,-0.86,822.45,-0.1,150,560,560,150
20,24.65,-4.65,-9.31,-9.31,4.14,-13.45,-1.34,816.7,-0.06,150,557,557,150
20,24.74,-4.74,-9.48,-9.48,-2.01,-7.46,-0.75,811.44,0,150,555,555,150
20,24.32,-4.32,-8.63,-8.63,-4.48,-4.16,-0.42,808.85,0.03,150,554,554,150
20,23.81,-3.81,-7.62,-7.62,-4.03,-3.59,-0.36,807.33,-0.11,150,553,553,150
20,23.44,-3.44,-6.88,-6.88,-3.69,-3.18,-0.32,805.51,0.05,150,552,552,150
20,22.99,-2.99,-5.99,-5.99,-4.48,-1.51,-0.15,804.47,0.05,150,552,552,150
20,22.61,-2.61,-5.22,-5.22,-2.01,-3.2,-0.32,803.5,-0.04,150,551,551,150
20,22.51,-2.51,-5.02,-5.02,0.34,-5.35,-0.54,801.35,0,150,550,550,150
20,22.54,-2.54,-5.08,-5.08,0.34,-5.41,-0.54,798.6,0.02,150,549,549,150
20,22.46,-2.46,-4.92,-4.92,-1.23,-3.69,-0.37,796.42,0,150,548,548,150
20,22.3,-2.3,-4.6,-4.6,-1.23,-3.37,-0.34,794.75,-0.02,150,547,547,150
20,22.2,-2.2,-4.41,-4.41,-0.11,-4.29,-0.43,792.91,0,150,546,546,150
20,22.11,-2.11,-4.22,-4.22,-0.67,-3.55,-0.36,791.07,-0.03,150,545,545,150
20,21.88,-1.88,-3.75,-3.75,-2.8,-0.95,-0.1,790.11,0.01,150,545,545,150
20,21.63,-1.63,-3.25,-3.25,-1.9,-1.35,-0.13,789.47,0.01,150,544,544,150
20,21.44,-1.44,-2.88,-2.88,-1.01,-1.88,-0.19,788.8,-0.08,150,544,544,150
20,21.35,-1.35,-2.7,-2.7,-0.11,-2.58,-0.26,787.76,-0.02,150,543,543,150
20,21.28,-1.28,-2.57,-2.57,-1.01,-1.56,-0.16,786.72,0,150,543,543,150
20,21.14,-1.14,-2.27,-2.27,-0.78,-1.49,-0.15,786.15,-0.05,150,542,542,150
20,21.04,-1.04,-2.08,-2.08,-0.67,-1.41,-0.14,785.44,0.04,150,542,542,150
15,20.91,-5.91,-11.83,-11.83,-1.79,-10.04,-1,782.15,0,150,540,540,150
15,20.74,-5.74,-11.47,-11.47,-1.01,-10.47,-1.05,777.05,-0.01,150,537,537,150
15,20.68,-5.68,-11.36,-11.36,-0.22,-11.13,-1.11,771.55,0.02,150,535,535,150
15,20.59,-5.59,-11.19,-11.19,-1.01,-10.18,-1.02,766.23,0.01,150,532,532,150
15,20.38,-5.38,-10.76,-10.76,-2.8,-7.96,-0.8,761.76,0.07,150,530,530,150
15,20.07,-5.07,-10.14,-10.14,-2.57,-7.56,-0.76,758.06,-0.05,150,528,528,150
15,19.85,-4.85,-9.69,-9.69,-1.79,-7.9,-0.79,754.17,-0.02,150,526,526,150
15,19.63,-4.63,-9.26,-9.26,-2.13,-7.13,-0.71,750.47,-0.04,150,524,524,150
15,19.35,-4.35,-8.7,-8.7,-3.36,-5.34,-0.53,747.33,0.07,150,523,523,150
15,18.96,-3.96,-7.92,-7.92,-4.14,-3.78,-0.38,745.15,0.01,150,522,522,150
15,18.66,-3.66,-7.33,-7.33,-1.9,-5.42,-0.54,742.82,-0.02,150,521,521,150
15,18.66,-3.66,-7.31,-7.31,1.12,-8.43,-0.84,739.16,-0.04,150,519,519,150
15,18.79,-3.79,-7.58,-7.58,1.12,-8.7,-0.87,734.77,0.01,150,516,516,150
15,18.79,-3.79,-7.58,-7.58,-1.01,-6.57,-0.66,731.03,0.02,150,515,515,150
15,18.62,-3.62,-7.24,-7.24,-1.79,-5.45,-0.54,728.21,-0.01,150,513,513,150
15,18.53,-3.53,-7.06,-7.06,-0.11,-6.94,-0.69,725.16,-0.03,150,512,512,150
15,18.6,-3.6,-7.2,-7.2,1.34,-8.54,-0.85,721.35,-0.04,150,510,510,150
15,18.72,-3.72,-7.44,-7.44,0.34,-7.77,-0.78,717.11,0.1,150,508,508,150
15,18.62,-3.62,-7.24,-7.24,-2.24,-5,-0.5,714.04,0,150,506,506,150
15,18.39,-3.39,-6.77,-6.77,-1.9,-4.87,-0.49,711.66,0.03,150,505,505,150
15,18.26,-3.26,-6.52,-6.52,-1.01,-5.51,-0.55,709.07,-0.06,150,504,504,150
15,18.22,-3.22,-6.44,-6.44,-0.22,-6.22,-0.62,706.07,0.02,150,502,502,150
15,18.22,-3.22,-6.44,-6.44,-0.11,-6.33,-0.63,702.88,0.02,150,501,501,150
15,18.18,-3.18,-6.36,-6.36,-1.01,-5.35,-0.54,699.97,0.02,150,499,499,150
15,18.06,-3.06,-6.12,-6.12,-1.34,-4.77,-0.48,697.49,0.02,150,498,498,150
15,17.95,-2.95,-5.89,-5.89,-0.9,-5,-0.5,695.1,-0.01,150,497,497,150
15,17.95,-2.95,-5.89,-5.89,0.45,-6.34,-0.63,692.22,0,150,495,495,150
15,18.06,-3.06,-6.12,-6.12,1.01,-7.12,-0.71,688.71,0.01,150,494,494,150
15,18.11,-3.11,-6.22,-6.22,0.11,-6.33,-0.63,685.35,0.01,150,492,492,150
15,18.08,-3.08,-6.16,-6.16,-1.12,-5.04,-0.5,682.45,0.04,150,490,490,150
15,17.92,-2.92,-5.85,-5.85,-1.9,-3.95,-0.39,680.35,0,150,489,489,150
15,17.8,-2.8,-5.59,-5.59,-0.11,-5.48,-0.55,678.04,-0.02,150,488,488,150
15,17.86,-2.86,-5.72,-5.72,1.01,-6.73,-0.67,674.85,0.01,150,487,487,150
15,17.95,-2.95,-5.9,-5.9,-0.11,-5.79,-0.58,671.51,0.03,150,485,485,150
15,17.18,-2.18,-4.36,-4.36,0,-4.36,-0.44,660.68,0,150,480,480,150
15,17.12,-2.12,-4.25,-4.25,-0.78,-3.46,-0.35,658.86,0,150,479,479,150
15,16.98,-1.98,-3.96,-3.96,-1.01,-2.96,-0.3,655.42,0.07,150,477,477,150
15,16.87,-1.87,-3.74,-3.74,-1.34,-2.39,-0.24,654.03,0.04,150,476,476,150
15,16.8,-1.8,-3.61,-3.61,0,-3.61,-0.36,652.45,-0.05,150,476,476,150
15,16.84,-1.84,-3.68,-3.68,0.45,-4.13,-0.41,650.4,0.01,150,475,475,150
15,16.87,-1.87,-3.74,-3.74,-0.11,-3.63,-0.36,648.41,-0.02,150,474,474,150
15,16.75,-1.75,-3.51,-3.51,-1.68,-1.83,-0.18,647.14,0.02,150,473,473,150
15,16.51,-1.51,-3.03,-3.03,-2.35,-0.68,-0.07,646.68,-0.06,150,473,473,150
15,16.34,-1.34,-2.68,-2.68,0,-2.68,-0.27,646,-0.08,150,472,472,150
15,16.37,-1.37,-2.75,-2.75,1.12,-3.86,-0.39,644.43,-0.07,150,471,471,150
15,16.44,-1.44,-2.89,-2.89,0.67,-3.56,-0.36,642.55,-0.02,150,471,471,150
15,16.48,-1.48,-2.96,-2.96,0.45,-3.41,-0.34,640.85,0,150,470,470,150
15,16.44,-1.44,-2.87,-2.87,-0.9,-1.98,-0.2,639.53,0.07,150,469,469,150
15,16.36,-1.36,-2.72,-2.72,-0.9,-1.82,-0.18,638.45,0.07,150,469,469,150
15,16.3,-1.3,-2.6,-2.6,-0.45,-2.15,-0.22,637.39,0.05,150,468,468,150
15,16.29,-1.29,-2.58,-2.58,-0.34,-2.24,-0.22,636.03,0.09,150,467,467,150
15,16.25,-1.25,-2.5,-2.5,-0.34,-2.17,-0.22,634.84,-0.05,150,467,467,150
15,16.15,-1.15,-2.31,-2.31,-0.9,-1.41,-0.14,634.12,-0.01,150,466,466,150
15,16.09,-1.09,-2.18,-2.18,-0.11,-2.07,-0.21,633.24,0,150,466,466,150
15,16.09,-1.09,-2.18,-2.18,-0.22,-1.96,-0.2,632.12,0.07,150,465,465,150
15,16.1,-1.1,-2.19,-2.19,-0.11,-2.08,-0.21,630.98,0.02,150,465,465,150
15,16.06,-1.06,-2.12,-2.12,-0.34,-1.79,-0.18,630.04,-0.05,150,464,464,150
15,16.04,-1.04,-2.08,-2.08,0.34,-2.42,-0.24,629.08,0.03,150,464,464,150
15,16.12,-1.12,-2.23,-2.23,0.78,-3.02,-0.3,627.59,0.06,150,463,463,150
15,16.16,-1.16,-2.32,-2.32,-0.45,-1.87,-0.19,626.18,0.02,150,463,463,150
15,15.98,-0.98,-1.95,-1.95,-2.24,0.29,0.03,625.98,-0.04,150,462,462,150
10,15.86,-5.86,-11.73,-11.73,-0.34,-11.39,-1.14,621.08,0.02,150,459,459,150
10,15.85,-5.85,-11.7,-11.7,-0.45,-11.25,-1.13,615.31,0.03,150,457,457,150
10,15.71,-5.71,-11.43,-11.43,-0.78,-10.65,-1.06,604.44,0.02,150,451,451,150
10,15.62,-5.62,-11.25,-11.25,-1.23,-10.02,-1,599.22,0.05,150,449,449,150
10,15.5,-5.5,-10.99,-10.99,-1.34,-9.65,-0.96,594.3,-0.01,150,446,446,150
10,15.38,-5.38,-10.76,-10.76,-1.23,-9.53,-0.95,589.43,0.05,150,444,444,150
10,15.27,-5.27,-10.54,-10.54,-0.78,-9.76,-0.98,584.65,-0.05,150,441,441,150
10,15.2,-5.2,-10.4,-10.4,-0.45,-9.95,-1,579.74,0,150,439,439,150
10,15.13,-5.13,-10.26,-10.26,-0.67,-9.58,-0.96,574.93,0,150,436,436,150
10,15.03,-5.03,-10.06,-10.06,-1.45,-8.6,-0.86,570.34,0,150,434,434,150
10,14.9,-4.9,-9.79,-9.79,-1.01,-8.78,-0.88,566,0.01,150,432,432,150
10,14.85,-4.85,-9.69,-9.69,-0.22,-9.47,-0.95,561.42,-0.02,150,430,430,150
10,14.82,-4.82,-9.64,-9.64,-0.45,-9.19,-0.92,556.71,0,150,427,427,150
10,14.7,-4.7,-9.41,-9.41,-1.68,-7.73,-0.77,552.46,0.07,150,425,425,150
10,14.5,-4.5,-9,-9,-1.9,-7.1,-0.71,548.9,0.01,150,424,424,150
10,14.44,-4.44,-8.87,-8.87,0.56,-9.43,-0.94,544.69,-0.07,150,421,421,150
10,14.49,-4.49,-8.97,-8.97,0.11,-9.08,-0.91,539.97,0.05,150,419,419,150
10,14.45,-4.45,-8.9,-8.9,-1.23,-7.67,-0.77,535.69,0.04,150,417,417,150
10,14.28,-4.28,-8.56,-8.56,-1.9,-6.66,-0.67,532.16,0.02,150,415,415,150
10,14.18,-4.18,-8.35,-8.35,-0.78,-7.57,-0.76,528.57,-0.06,150,413,413,150
10,14.2,-4.2,-8.41,-8.41,0.78,-9.19,-0.92,524.39,-0.05,150,411,411,150
10,14.34,-4.34,-8.68,-8.68,1.23,-9.91,-0.99,519.44,0.01,150,409,409,150
10,14.44,-4.44,-8.89,-8.89,1.57,-10.46,-1.05,514.36,-0.05,150,406,406,150
10,14.61,-4.61,-9.23,-9.23,2.69,-11.91,-1.19,508.77,0,150,403,403,150
10,14.91,-4.91,-9.82,-9.82,3.36,-13.18,-1.32,502.5,-0.04,150,400,400,150
10,15.54,-5.54,-11.07,-11.07,10.18,-21.26,-2.13,493.96,-0.15,150,395,395,150
10,16.94,-6.94,-13.87,-13.87,16,-29.88,-2.99,480.7,-0.1,150,388,388,150
10,18.74,-8.74,-17.47,-17.47,18.13,-35.6,-3.56,463.96,-0.03,150,380,380,150
10,20.34,-10.34,-20.68,-20.68,11.75,-32.43,-3.24,446.57,0.08,150,371,371,150
10,21.12,-11.12,-22.23,-22.23,3.36,-25.59,-2.56,432.18,0.14,150,364,364,150
10,21.14,-11.14,-22.28,-22.28,-2.91,-19.37,-1.94,421.14,0.09,150,359,359,150
10,20.71,-10.71,-21.42,-21.42,-5.82,-15.6,-1.56,412.53,0.07,150,355,355,150
10,20.12,-10.12,-20.23,-20.23,-6.6,-13.63,-1.36,405.26,0.03,150,351,351,150
10,19.61,-9.61,-19.22,-19.22,-2.8,-16.43,-1.64,398.13,-0.21,150,348,348,150
10,19.5,-9.5,-19,-19,0,-19,-1.9,389.35,-0.07,150,343,343,150
10,19.52,-9.52,-19.04,-19.04,-1.01,-18.03,-1.8,379.87,0,150,339,339,150
10,19.34,-9.34,-18.69,-18.69,-2.35,-16.34,-1.63,371.26,0.06,150,334,334,150
10,19.11,-9.11,-18.22,-18.22,-2.46,-15.76,-1.58,363.25,0,150,330,330,150
10,18.79,-8.79,-17.58,-17.58,-4.59,-12.99,-1.3,356.02,0.06,150,327,327,150
10,18.22,-8.22,-16.43,-16.43,-6.94,-9.49,-0.95,350.48,0.09,150,324,324,150
10,17.59,-7.59,-15.19,-15.19,-4.92,-10.26,-1.03,345.8,0,150,322,322,150
10,17.35,-7.35,-14.7,-14.7,-0.56,-14.14,-1.41,339.56,-0.1,150,319,319,150
10,17.5,-7.5,-15,-15,2.91,-17.91,-1.79,331.46,-0.09,150,314,314,150
10,17.74,-7.74,-15.48,-15.48,1.34,-16.82,-1.68,322.78,-0.04,150,310,310,150
10,17.71,-7.71,-15.41,-15.41,-2.13,-13.28,-1.33,315.33,0,150,307,307,150
10,17.33,-7.33,-14.66,-14.66,-4.59,-10.07,-1.01,309.59,0.13,150,304,304,150
10,16.91,-6.91,-13.81,-13.81,-3.69,-10.12,-1.01,304.7,-0.09,150,301,301,150
10,16.69,-6.69,-13.37,-13.37,-1.12,-12.25,-1.23,299.22,-0.11,150,298,298,150
10,16.73,-6.73,-13.46,-13.46,0.56,-14.02,-1.4,292.42,0,150,295,295,150
10,16.54,-6.54,-13.09,-13.09,-0.11,-12.98,-1.3,285.52,0.11,150,292,292,150
10,16.32,-6.32,-12.65,-12.65,-2.46,-10.19,-1.02,279.87,0.02,150,289,289,150
10,15.96,-5.96,-11.91,-11.91,-3.36,-8.56,-0.86,275.31,0.01,150,287,287,150
10,15.71,-5.71,-11.42,-11.42,-0.34,-11.08,-1.11,270.4,-0.08,150,284,284,150
10,15.7,-5.7,-11.4,-11.4,0.78,-12.19,-1.22,264.47,-0.03,150,281,281,150
10,15.69,-5.69,-11.38,-11.38,-0.78,-10.59,-1.06,258.71,0.05,150,278,278,150
10,15.51,-5.51,-11.02,-11.02,-2.91,-8.11,-0.81,254.04,0.09,150,276,276,150
10,15.16,-5.16,-10.33,-10.33,-3.25,-7.08,-0.71,250.46,-0.09,150,274,274,150
10,14.92,-4.92,-9.83,-9.83,-1.23,-8.6,-0.86,246.61,-0.05,150,272,272,150
10,14.92,-4.92,-9.83,-9.83,1.34,-11.18,-1.12,241.57,-0.02,150,270,270,150
10,15.04,-5.04,-10.08,-10.08,0.45,-10.52,-1.05,236,0.08,150,267,267,150
10,15.01,-5.01,-10.02,-10.02,-1.12,-8.9,-0.89,231.08,0.07,150,265,265,150
10,14.94,-4.94,-9.88,-9.88,-0.78,-9.09,-0.91,226.5,0,150,262,262,150
10,14.83,-4.83,-9.65,-9.65,-1.79,-7.86,-0.79,222.28,0.07,150,260,260,150
10,14.64,-4.64,-9.28,-9.28,-2.24,-7.05,-0.7,218.5,0.03,150,258,258,150
10,14.41,-4.41,-8.82,-8.82,-2.24,-6.58,-0.66,215.05,-0.02,150,257,257,150
10,14.21,-4.21,-8.43,-8.43,-1.23,-7.19,-0.72,211.64,-0.06,150,255,255,150
10,14.1,-4.1,-8.2,-8.2,-1.23,-6.97,-0.7,208.03,0.02,150,253,253,150
10,14.08,-4.08,-8.16,-8.16,0,-8.16,-0.82,204.1,0,150,251,251,150
10,14.11,-4.11,-8.23,-8.23,-0.45,-7.78,-0.78,199.86,0.07,150,249,249,150
10,14.02,-4.02,-8.05,-8.05,-1.79,-6.26,-0.63,196.26,0.05,150,247,247,150
10,13.8,-3.8,-7.61,-7.61,-3.02,-4.59,-0.46,193.6,0,150,246,246,150
10,13.44,-3.44,-6.89,-6.89,-3.13,-3.76,-0.38,191.55,-0.01,150,245,245,150
10,13.14,-3.14,-6.28,-6.28,-1.57,-4.72,-0.47,189.63,-0.06,150,244,244,150
10,13.12,-3.12,-6.24,-6.24,1.57,-7.81,-0.78,183.2,-0.01,150,241,241,150
10,13.26,-3.26,-6.51,-6.51,0.34,-6.85,-0.68,179.37,0.05,150,239,239,150
10,13.21,-3.21,-6.43,-6.43,-2.13,-4.3,-0.43,176.39,0.09,150,238,238,150
10,12.77,-2.77,-5.54,-5.54,-5.26,-0.28,-0.03,175.53,0.02,150,237,237,150
10,12.37,-2.37,-4.74,-4.74,-1.57,-3.17,-0.32,174.79,-0.11,150,237,237,150
10,12.37,-2.37,-4.75,-4.75,1.68,-6.43,-0.64,172.23,-0.07,150,235,235,150
10,12.55,-2.55,-5.1,-5.1,1.79,-6.89,-0.69,168.76,-0.01,150,234,234,150
10,12.61,-2.61,-5.21,-5.21,-0.67,-4.54,-0.45,165.87,0.07,150,232,232,150
10,12.35,-2.35,-4.71,-4.71,-3.58,-1.13,-0.11,164.66,0.04,150,232,232,150
10,12.09,-2.09,-4.19,-4.19,-1.34,-2.84,-0.28,163.77,-0.05,150,231,231,150
10,12.11,-2.11,-4.21,-4.21,1.01,-5.22,-0.52,161.77,-0.09,150,230,230,150
10,12.25,-2.25,-4.51,-4.51,1.12,-5.63,-0.56,158.96,0.01,150,229,229,150
10,12.35,-2.35,-4.69,-4.69,-0.11,-4.58,-0.46,156.32,0.03,150,227,227,150
10,12.3,-2.3,-4.61,-4.61,-0.9,-3.71,-0.37,154.28,0,150,226,226,150
10,12.16,-2.16,-4.31,-4.31,-1.34,-2.97,-0.3,152.77,-0.06,150,226,226,150
10,12.09,-2.09,-4.17,-4.17,0.22,-4.4,-0.44,150.87,0.02,150,225,225,150
10,12.11,-2.11,-4.21,-4.21,0.34,-4.55,-0.46,148.53,0,150,224,224,150
10,12.05,-2.05,-4.1,-4.1,-0.45,-3.65,-0.37,146.54,0.01,150,223,223,150
10,11.99,-1.99,-3.97,-3.97,-0.11,-3.86,-0.39,144.82,-0.05,150,222,222,150
10,11.99,-1.99,-3.99,-3.99,-0.11,-3.88,-0.39,142.76,0.05,150,221,221,150
10,11.97,-1.97,-3.93,-3.93,-0.34,-3.6,-0.36,140.86,0,150,220,220,150
10,11.93,-1.93,-3.86,-3.86,-0.22,-3.64,-0.36,139.14,-0.02,150,219,219,150
10,11.97,-1.97,-3.95,-3.95,-0.22,-3.72,-0.37,137.02,-0.02,150,218,218,150
10,11.93,-1.93,-3.86,-3.86,-0.34,-3.53,-0.35,135.3,0,150,217,217,150
10,11.93,-1.93,-3.86,-3.86,-0.34,-3.53,-0.35,133.5,0,150,216,216,150
10,11.85,-1.85,-3.71,-3.71,-1.68,-2.03,-0.2,132.09,0,150,215,215,150
10,11.62,-1.62,-3.23,-3.23,-3.69,0.46,0.05,131.77,0.03,150,215,215,150
10,11.25,-1.25,-2.5,-2.5,-3.25,0.75,0.07,132.15,-0.01,150,216,216,150
10,11.16,-1.16,-2.32,-2.32,0.56,-2.88,-0.29,131.66,-0.12,150,215,215,150
10,11.31,-1.31,-2.61,-2.61,1.79,-4.4,-0.44,129.59,0.01,150,214,214,150
10,11.33,-1.33,-2.67,-2.67,-0.67,-2,-0.2,127.91,0.07,150,213,213,150
10,11.22,-1.22,-2.45,-2.45,-2.13,-0.32,-0.03,127.48,-0.01,150,213,213,150
10,11.1,-1.1,-2.19,-2.19,-0.56,-1.63,-0.16,127.06,-0.06,150,213,213,150
10,11.02,-1.02,-2.04,-2.04,0.56,-2.6,-0.26,125.99,-0.05,150,212,212,150
10,11.02,-1.02,-2.04,-2.04,0.56,-2.6,-0.26,124.69,-0.02,150,212,212,150
10,11.04,-1.04,-2.08,-2.08,0.22,-2.31,-0.23,123.63,0,150,211,211,150
10,11.06,-1.06,-2.11,-2.11,-0.67,-1.44,-0.14,122.62,0.04,150,211,211,150
5,10.99,-5.99,-11.98,-11.98,0.56,-12.54,-1.25,120.21,0,150,209,209,150
5,11,-6,-12,-12,-0.11,-11.88,-1.19,113.93,0.05,150,206,206,150
5,10.89,-5.89,-11.78,-11.78,-1.23,-10.55,-1.06,108.37,0.04,150,203,203,150
5,10.76,-5.76,-11.53,-11.53,-0.67,-10.86,-1.09,103.16,-0.03,150,201,201,150
5,10.76,-5.76,-11.53,-11.53,0,-11.53,-1.15,97.44,-0.03,150,198,198,150
5,10.71,-5.71,-11.41,-11.41,-1.23,-10.18,-1.02,92.06,0,150,195,195,150
5,10.36,-5.36,-10.73,-10.73,-4.14,-6.59,-0.66,87.92,0.09,150,193,193,150
5,9.9,-4.9,-9.8,-9.8,-5.15,-4.65,-0.47,85.28,0,150,192,192,150
5,9.27,-4.27,-8.53,-8.53,-5.71,-2.83,-0.28,83.51,0.04,150,191,191,150
5,8.45,-3.45,-6.91,-6.91,-0.11,-6.79,-0.68,79.98,-0.08,150,189,189,150
5,8.59,-3.59,-7.19,-7.19,1.9,-9.09,-0.91,75.77,-0.01,150,187,187,150
5,8.73,-3.73,-7.45,-7.45,-0.22,-7.23,-0.72,71.54,0.03,150,185,185,150
5,8.54,-3.54,-7.07,-7.07,-3.02,-4.05,-0.41,68.93,0.01,150,184,184,150
5,8.36,-3.36,-6.72,-6.72,-0.11,-6.61,-0.66,66.43,-0.08,150,182,182,150
5,8.42,-3.42,-6.85,-6.85,0.9,-7.74,-0.77,62.75,0,150,180,180,150
5,8.47,-3.47,-6.95,-6.95,-0.11,-6.84,-0.68,59.08,0.03,150,179,179,150
5,8.45,-3.45,-6.9,-6.9,-0.45,-6.46,-0.65,55.75,0,150,177,177,150
5,8.38,-3.38,-6.75,-6.75,-0.56,-6.19,-0.62,52.69,-0.05,150,176,176,150
5,8.32,-3.32,-6.64,-6.64,-0.11,-6.53,-0.65,49.61,-0.05,150,174,174,150
5,8.37,-3.37,-6.74,-6.74,0.9,-7.63,-0.76,45.98,0,150,172,172,150
5,8.33,-3.33,-6.65,-6.65,-1.23,-5.42,-0.54,42.87,0.04,150,171,171,150
5,8.24,-3.24,-6.48,-6.48,-0.67,-5.81,-0.58,39.99,-0.01,150,169,169,150
5,8.1,-3.1,-6.19,-6.19,-2.57,-3.62,-0.36,37.6,-0.02,150,168,168,150
5,7.78,-2.78,-5.56,-5.56,-3.25,-2.31,-0.23,36.26,0.02,150,168,168,150
5,7.6,-2.6,-5.19,-5.19,-0.22,-4.97,-0.5,34.45,-0.08,150,166,166,150
5,7.58,-2.58,-5.17,-5.17,0,-5.17,-0.52,31.95,-0.05,150,165,165,150
5,7.58,-2.58,-5.17,-5.17,0.22,-5.39,-0.54,29.38,-0.03,150,164,164,150
5,7.58,-2.58,-5.15,-5.15,-0.45,-4.7,-0.47,26.86,0,150,163,163,150
5,7.51,-2.51,-5.03,-5.03,-0.67,-4.35,-0.44,24.61,0,150,162,162,150
5,7.48,-2.48,-4.96,-4.96,0,-4.96,-0.5,22.28,-0.02,150,160,160,150
5,7.49,-2.49,-4.97,-4.97,0.22,-5.19,-0.52,19.74,0.02,150,159,159,150
5,7.48,-2.48,-4.96,-4.96,-0.11,-4.84,-0.48,17.33,-0.02,150,158,158,150
5,7.46,-2.46,-4.93,-4.93,0,-4.93,-0.49,14.92,0,150,157,157,150
5,7.46,-2.46,-4.91,-4.91,-0.45,-4.47,-0.45,12.51,0.05,150,156,156,150
5,7.42,-2.42,-4.84,-4.84,-0.34,-4.51,-0.45,10.23,0.03,150,154,154,150
5,7.4,-2.4,-4.8,-4.8,-0.34,-4.47,-0.45,7.92,0.02,150,153,153,150
5,7.37,-2.37,-4.75,-4.75,-0.34,-4.41,-0.44,5.66,0.02,150,152,152,150
5,7.33,-2.33,-4.66,-4.66,-0.22,-4.44,-0.44,3.49,0,150,151,151,150
5,7.19,-2.19,-4.38,-4.38,-2.8,-1.58,-0.16,1.96,0.06,150,150,150,150
5,6.9,-1.9,-3.79,-3.79,-3.47,-0.32,-0.03,1.55,0,150,150,150,150
5,6.55,-1.55,-3.09,-3.09,-2.8,-0.29,-0.03,1.46,0.01,150,150,150,150
5,6.33,-1.33,-2.67,-2.67,-1.68,-0.99,-0.1,1.05,0,150,150,150,150
5,6.19,-1.19,-2.38,-2.38,-1.01,-1.37,-0.14,0.52,-0.03,150,150,150,150
5,6.17,-1.17,-2.35,-2.35,0.22,-2.57,-0.26,-0.6,-0.03,150,150,150,150
5,6.2,-1.2,-2.39,-2.39,0,-2.39,-0.24,-1.92,0.03,151,150,150,151
5,6.2,-1.2,-2.4,-2.4,0.11,-2.52,-0.25,-3.19,0.02,151,150,150,151
5,6.21,-1.21,-2.42,-2.42,0.22,-2.64,-0.26,-4.44,0,152,150,150,152
5,6.22,-1.22,-2.43,-2.43,-0.22,-2.21,-0.22,-5.68,0,152,150,150,152
5,6.19,-1.19,-2.38,-2.38,-0.11,-2.26,-0.23,-6.8,-0.03,153,150,150,153
5,6.18,-1.18,-2.36,-2.36,0.22,-2.59,-0.26,-7.96,0.02,154,150,150,154
5,6.17,-1.17,-2.33,-2.33,-0.11,-2.22,-0.22,-9.08,-0.01,154,150,150,154
5,6.12,-1.12,-2.24,-2.24,0.22,-2.46,-0.25,-11.1,0.01,155,150,150,155
5,6.11,-1.11,-2.22,-2.22,-0.22,-2,-0.2,-12.22,0,156,150,150,156
5,6.09,-1.09,-2.18,-2.18,-0.22,-1.96,-0.2,-13.25,0.02,156,150,150,156
5,6.04,-1.04,-2.08,-2.08,-0.45,-1.64,-0.16,-14.08,-0.03,157,150,150,157
5,6.04,-1.04,-2.08,-2.08,0.34,-2.42,-0.24,-15.13,0,157,150,150,157
5,6.06,-1.06,-2.11,-2.11,0,-2.11,-0.21,-16.25,-0.02,158,150,150,158
5,6.05,-1.05,-2.1,-2.1,0.22,-2.32,-0.23,-17.28,-0.03,158,150,150,158
5,6.06,-1.06,-2.12,-2.12,-0.11,-2.01,-0.2,-18.41,0,159,150,150,159
5,6.04,-1.04,-2.08,-2.08,-0.34,-1.75,-0.17,-19.43,0,159,150,150,159
5,6.05,-1.05,-2.1,-2.1,0.34,-2.43,-0.24,-20.48,0,160,150,150,160
5,6.05,-1.05,-2.1,-2.1,-0.34,-1.76,-0.18,-21.54,0.02,160,150,150,160
5,6.03,-1.03,-2.06,-2.06,0.11,-2.17,-0.22,-22.5,0,161,150,150,161
5,6,-1,-2,-2,-0.45,-1.55,-0.16,-23.43,0,161,150,150,161
0,5.96,-5.96,-11.92,-11.92,-0.22,-11.69,-1.17,-28.69,-0.02,164,150,150,164
0,5.95,-5.95,-11.9,-11.9,0,-11.9,-1.19,-34.63,0,167,150,150,167
0,5.94,-5.94,-11.89,-11.89,-0.11,-11.78,-1.18,-40.57,0,170,150,150,170
0,5.92,-5.92,-11.85,-11.85,-0.34,-11.51,-1.15,-46.41,0.02,173,150,150,173
0,5.89,-5.89,-11.79,-11.79,0,-11.79,-1.18,-52.18,-0.03,176,150,150,176
0,5.88,-5.88,-11.76,-11.76,-0.45,-11.31,-1.13,-58,0.02,179,150,150,179
0,5.8,-5.8,-11.61,-11.61,-0.45,-11.16,-1.12,-63.5,0.02,182,150,150,182
0,5.57,-5.57,-11.13,-11.13,-4.59,-6.54,-0.65,-67.98,0.05,184,150,150,184
0,4.95,-4.95,-9.9,-9.9,-7.16,-2.74,-0.27,-70.17,0.06,185,150,150,185
0,4.26,-4.26,-8.52,-8.52,-6.6,-1.92,-0.19,-71.37,0.04,185,150,150,185
0,3.72,-3.72,-7.43,-7.43,-3.69,-3.74,-0.37,-72.61,-0.07,186,150,150,186
0,3.56,-3.56,-7.11,-7.11,0.22,-7.33,-0.73,-75.42,-0.13,188,150,150,188
